speaker,timestamp,spanish,words,tags
Maria (Mary) Rodríguez López,[01:06:14:09],"Y mi muchacha salía, tenía que hacer esa hora que limpia si no batallaba el puerco salir. Lo mismo los bailes. Y desde entonces había bailes en el campo de Caldwell. Un señor que se encargaba de hacer esos bailes. Era donde Boy Hernández y le contaba No, yo la llevaba a ella. Y una amiga que vive para Pal Northside llevaban su muchacho y él me decía Si vas tú al baile, va, va Anita, si no, no va.","And my girl would go out, she had to do that hour of cleaning, otherwise the pig would struggle to get out. The same with the dances. And from then on, there were dances in the Caldwell countryside. A man was in charge of organizing those dances. He went to Boy Hernández's, and I told him, ""No, I would take her."" And a friend who lives in Pal Northside would take her boy, and he would tell me, ""If you're going to the dance, Anita's going, if not, she's not going.""",wildlife;recreation
Maria (Mary) Rodríguez López,[01:06:47:10],"Pues tenía que ir yo también. Y él a veces se quedaba con los demás en la casa, digamos, conmigo. Entonces tenía nomás a Rick a medio y se quedaba con esa. Pero nunca, nunca le dio un pues ni yo ni él Nos gustaba darnos mucha libertad, no Tú sabes. Ajá.","Well, I had to go too. And sometimes he stayed with the others in the house, let's say, with me. Then he only had Rick in the middle and he stayed with her. But he never, ever gave her a second thought, neither me nor him. We liked to give ourselves a lot of freedom, you know. Yeah.",
Patricia McDaniel,[01:07:07:02],"Pero siempre con el hombre es muy diferente. Y fue diferente para el hijo. Sí, porque.","But it's always very different with a man. And it was different for the son. Yes, because...",
Maria (Mary) Rodríguez López,[01:07:12:23],"Siempre el, el el hombre tiene más libertad, digamos, de salir aquí con eh, Naturalmente que él cuando se salió del Hubiéramos, que fue para al colegio y luego ya eso fue pa California. Así que todo el tiempo solo y hasta y después venía pactada y estaba un tiempo con nosotros y luego. Sino porque él comenzó en un grupo de música y él andaba por todas partes.","He always has more freedom, let's say, to go out here with us. Naturally, when he left Hubremos, he went to school and then he went to California. So he was alone all the time and until, and then he came with an agreement and he was with us for a while and then. But because he started in a music group and he was everywhere.",education;art
Patricia McDaniel,[01:07:45:21],Como como una una banda.,Like a band.,
Maria (Mary) Rodríguez López,[01:07:49:01],Andaban ya.,They were already walking.,recreation
Patricia McDaniel,[01:07:51:00],Y las. ¿Las hijas qué pensaban ellas de de esto de tener menos libertad que sus hermanos?,"And the daughters, what did they think about having less freedom than their brothers?",
Maria (Mary) Rodríguez López,[01:08:00:17],"Pues no, no, no. No decía nada. No.","Well, no, no, no. He didn't say anything. No.",
Patricia McDaniel,[01:08:03:14],Mhm.,Mhm.,
Maria (Mary) Rodríguez López,[01:08:03:28],"Nunca tuvo ese. Esa. Esa. Pues, Anita. Le gustó mucho el baile, la música mexicana. Y está Sandy nada. No, no le gustaba nada de eso. Ella no hacía por salidas los bailes de esos ni nada así.","She never had that one. That one. That one. Well, Anita. She really liked dancing, Mexican music. And there's Sandy, nothing. No, she didn't like any of that. She didn't go out for those dances or anything like that.",mexico;art
Patricia McDaniel,[01:08:20:16],"Ni se fue a los bailes mexicanos, mexicanos.","He didn't even go to the Mexican, Mexican dances.",mexico
Maria (Mary) Rodríguez López,[01:08:24:01],"Le gustaba mucho y. Pero me decía mi esposo si tú vas con ella la llevas, va y si no, no, porque no le gustaba que fuera sola. Ajá. Y no podía decir.","She liked it a lot, and... But my husband told me, if you go with her, you'll take her, she'll go, and if not, she won't, because he didn't like her going alone. Yeah. And I couldn't say.",family
Patricia McDaniel,[01:08:37:04],Si ella fue al ballet también.,If she went to ballet too.,
Maria (Mary) Rodríguez López,[01:08:40:11],"Se la llevaban así y esta amiga mía llevaba las de que nos contaban, las llevaban todos los sábados y.","They took her like this and this friend of mine took the ones they told us about, they took them every Saturday and...",
Patricia McDaniel,[01:08:48:19],¿Y fue su esposa también O no? ¿Para bailar o no?,And was your spouse there too? Or not? To dance?,family;recreation
Maria (Mary) Rodríguez López,[01:08:52:01],"No le gustaba mucho bailar. Ni yo tampoco. Yo no, No fui viciosa para el baile no, no.","He didn't like dancing much. Neither did I. I wasn't. I wasn't a big fan of dancing, no, no.",
Patricia McDaniel,[01:09:01:17],"Ajá. Las hijas tenían. Vamos, quinceañera. Así, cuando. Cuando llegaron al año 15, había una fiesta de ustedes que. No.","Yeah. The daughters had. Come on, a quinceañera. Like, when. When they turned 15, there was a party for you guys that... No.",
Maria (Mary) Rodríguez López,[01:09:12:09],"No la entiendo. No, no sé por qué, pero no, no  pero ellas no quisieron. Es esta unión de las dos. No.","I don't understand it. No, I don't know why, but no, no, but they didn't want to. It's this union of the two. No.",labor
Patricia McDaniel,[01:09:20:03],Entonces no dicen mucho gasto. ¿Dice mejor este gasto que van a hacer?,So they don't say much spending. Does this spending better reflect what they're going to do?,
Maria (Mary) Rodríguez López,[01:09:25:25],"¿No sirve para otra cosa? No, porque a mí sí me gustaba. Y les preguntaba a las dos y no me.","Isn't it good for anything else? No, because I did like it. And I asked them both, and they didn't answer.",
Patricia McDaniel,[01:09:34:03],No quisieron.,They didn't want to.,
Maria (Mary) Rodríguez López,[01:09:35:11],"Sandy menos, Ya te digo. Ya no le debatía el baile de verdad. Pero no, ya no me gustó. Ajá.","Sandy less, I'm telling you. I wasn't really arguing with her about the dance anymore. But no, I didn't like it anymore. Uh-huh.",recreation
Patricia McDaniel,[01:09:47:17],"Habían otras costumbres mexicanas que que tenían aquí en casa, como observaron aquí en casa, por ejemplo, en la Nochebuena.","There were other Mexican customs that they had here at home, as they observed here at home, for example, on Christmas Eve.",mexico;culture
Maria (Mary) Rodríguez López,[01:09:58:19],"Puse de yo la autora que murió mi esposo, este No, no puse árbol, no, porque cada año, pues cuando yo cuando tenía mi mi muchacha en la casa me gustaba comprar árbol grande y decorarlo, ellos mismos lo decoraban. De un año nos juntábamos aquí en mi casa en la Nochebuena. No sé. Y o si no hayan camisa. Cuando empezaron menos a comprar su casita se cambiaban y ya Ahora que murió mi esposo estos dos años pasados.","I put the author that my husband died, um, no, I didn't put a tree, no, because every year, well when I had my girl at home, I liked to buy a big tree and decorate it, they decorated it themselves. For a year, we would get together here at my house on Christmas Eve. I don't know. And or if they don't have a shirt. When they started buying their little house, they would change and now that my husband died these past two years.",art;family
Maria (Mary) Rodríguez López,[01:10:37:14],"No, no, mejor compré un chiquito y lo pongo arriba porque no, no me da ánimo ni nada de sí, porque pues yo sola aquí sí.","No, no, I better buy a small one and put it up there because no, it doesn't give me the courage or anything, because well, I'm alone here.",
Patricia McDaniel,[01:10:47:14],Pero cuando los niños eran.,But when the children were.,
Maria (Mary) Rodríguez López,[01:10:48:22],"Oh sí, les encantaba decorarlo y. Y entonces.","Oh yeah, they loved decorating it and. And then.",
Patricia McDaniel,[01:10:54:00],Y observaron también vamos a observaron Navidades y estas Pascuas. Y todo en una manera mexicana o o más como americano con.,"And they also observed Christmas and Easter, and all in a Mexican way, or more like an American one.",mexico
Maria (Mary) Rodríguez López,[01:11:06:16],"Pues como Amaericano no santa no pasa. Yo cada año todavía hago tamales, tamales y como era me me los llevo de acá ceniza y. ¿Y en vista nos juntamos nosotros a veces o no? ¿El año pasado no puedo, este diciembre qué pasó no puedo venir. Mi hija, la que está en pone no, porque cada año venía y nos pasábamos todos juntos comiendo tamales y mi hija invitaba la.","Well, as an American, no Santa Claus happens. I still make tamales every year, and since I was here, I bring them from here on ashes. And do we get together sometimes, right? Last year I can't, this December, what happened? I can't come. My daughter, the one who's in town, doesn't, because every year she came and we all spent time together eating tamales, and my daughter invited her.",
Patricia McDaniel,[01:11:36:18],Y que más comiera.,And that he ate more.,
Maria (Mary) Rodríguez López,[01:11:38:21],"En esa noche de de la Nochebuena que lo hicimos por tamales nomás. Y así nada. Mi hija le gusta hacer muchos Perkins como cuquis y todo eso, y dulces y invitaba la cocina. El esposo de ella tiene dos hermanos aquí. Y los iban ellos y amigos.","That Christmas Eve night, we just made tamales. And that was it. My daughter likes to make a lot of Perkins, like sweets and all that, and sweets, and she invited us to cook. Her husband has two brothers here. And they and their friends would come.",family
Patricia McDaniel,[01:12:00:04],¿Así conocí dónde aprendió usted a hacerla? Los tamales en. En casa. ¿En paz?,So I found out where you learned to make it? Tamales at home. In peace?,
Maria (Mary) Rodríguez López,[01:12:05:23],"¿Sí, allá con mi mamá o con mi mamá, Eh? Que en esos tiempos de comparación a como ahora lo hacen mi mamá y me me acuerdo que ella tenía un baño especial para eso.","Yeah, over there with my mom or with my mom, huh? Back then, compared to how they do it now, my mom, and I remember she had a special bathroom for that.",
Patricia McDaniel,[01:12:21:27],Sí.,Yeah.,
Maria (Mary) Rodríguez López,[01:12:22:26],"¿No? Lleno de tamales cociendo cada año de la Nochebuena que le hizo famoso, eh, No","No? Full of tamales cooking every year on Christmas Eve that made him famous, eh, No.",
Patricia McDaniel,[01:12:31:03],"¿Pues entonces cómo lo hicieron? ¿Con qué? Con más de, por ejemplo los los estos, los tamales que conozco yo. Está hecha con con esto más de de.","So how did they make it? With what? With more than, for example, these, the tamales I know. It's made with more than this.",
Maria (Mary) Rodríguez López,[01:12:44:07],"De maíz, de maíz.","Of corn, of corn.",food and drink
Patricia McDaniel,[01:12:46:11],Eso días de de también de de maíz.,Those days of also of corn.,food and drink
Maria (Mary) Rodríguez López,[01:12:50:08],Hojas.,Leaves.,
Patricia McDaniel,[01:12:50:21],Las hojas.,The leaves.,
Maria (Mary) Rodríguez López,[01:12:51:08],"Hojas de maíz ya también y pero ya entonces allá en en el valle de Tejas, allá me fijaba yo que mi mamá pues ahí en todas las marquesas vendían las cabezas de marranos. Y pues bien, que tú sabes y mi mamá las las cosía y luego tenía tenía un molino que las que tenía eh bien sabroso. Sí, yo la verdad, oye sí, y hacía así comidita o si no la a los vecinos que a todos les repartía tamales.","Corn husks too, but back then, up in the Valley of Texas, I noticed that my mom, well, in all the marquesas, they sold pig heads. And well, you know, my mom sewed them up and then she had a mill that made the ones she had, uh, really tasty. Yeah, I really did, and I made some food like that, or else I'd give it to the neighbors, and I'd give them all tamales.",food and drink;wildlife
Maria (Mary) Rodríguez López,[01:13:29:08],"Mhm. Y en el año nuevo que le estamos dando el año nuevo este buñuelos ya nos ha sido bueno. Bastantes buñuelos. Así. Así es que cada año, digamos cada día, así está. Teníamos el costumbre de lo que se acostumbraba.","Mhm. And in the new year that we're celebrating, these fritters have already been good to us. Quite a few fritters. Like that. So every year, let's say every day, like that. We had the habit of what was customary.",
Patricia McDaniel,[01:13:52:00],"Y celebraron también en esta plaza los días de importantes para americanos. Por ejemplo, el día 4 de julio celebraron también ustedes esa ese día de independencia de de los.","And they also celebrated important days for Americans in this plaza. For example, on July 4th, you also celebrated Independence Day.",
Maria (Mary) Rodríguez López,[01:14:10:08],"Sí, sí, pero no, no tanto como aquí. Este, Pero.","Yes, yes, but no, not as much as here. This one, but.",
Patricia McDaniel,[01:14:16:12],Y el 5 de mayo.,And on May 5th.,
Maria (Mary) Rodríguez López,[01:14:18:12],"También,No, no, que anduviéramos ya, pues había muchas fiestas y pues nos asustaban o muy medianas, muy grandes, que no nos otras que no nos dejaban ir más. Antes los padres era mucho muy estrictos con uno mhm eh. Y así es que no, no íbamos mucho a eso va. Y decía de que nos dejaban ir al baile.","Also, no, no, we weren't going to go anymore, because there were a lot of parties and they scared us, either very medium-sized or very big, that we didn't like it, they didn't let us go anymore. Before, parents were very strict with us, mhm, eh. And so, no, we didn't go much, that's what it's about. And they said they let us go to the dance.",recreation
Maria (Mary) Rodríguez López,[01:14:45:01],"No, no en todos los bailes, pero nuestra como boda como hija en casamiento, que nos invitaban y nos vamos al baile porque hacían una fiesta, participaban.","No, not at all the dances, but at our wedding, as a daughter at a wedding, they invited us and we went to the dance because they had a party, we participated.",family;recreation
Maria (Mary) Rodríguez López,[01:14:58:10],"Bodas. Me acuerdo yo que las en el patio que le decíamos la propiedad de la casa este no había cosas de como de zacate que aquí por sacar para no era pura tierra, así que decoraban la el patio con había una clase de palmas que hacían como arcos todos decoraban y les ponían listones y más donde se iba a sentar el novio y la novia muy decorado, muy bonito de flores, flores y entonces era pura orquesta de música.","Weddings. I remember that in the courtyard, which we called the property of the house, there were no things like grass, which here to extract, it wasn't just dirt, so they decorated the courtyard with some kind of palm trees that made like arches. Everyone would decorate and put ribbons on them, and moreover, where the bride and groom would sit, very decorated, very pretty with flowers, and then it was pure orchestra music.",art
Patricia McDaniel,[01:15:33:24],¿Y qué clase de música tocaban? ,And what kind of music did they play?,art
Maria (Mary) Rodríguez López,[01:15:37:27],"No, no, no. Entonces no había mariachi. Pues sí, había mariachis, pero no en una boda como era Vicente. Otra costumbre. Mucho mariachi. Pero entonces era orquesta de la música. Oldies que le dicen Sí.","No, no, no. There were no mariachis back then. Well, yes, there were mariachis, but not at a wedding like Vicente's. Another custom. Lots of mariachis. But back then, it was a music orchestra. Oldies who call it Sí.",family;art
Patricia McDaniel,[01:15:53:18],También. Y así bailaban con esa emoción. La música de la orquesta muy bien.,Also. And so they danced with that emotion. The orchestra's music was very good.,art
Maria (Mary) Rodríguez López,[01:15:59:12],"No sé, excepto que cuando revolvían música mexicana y americano.","I don't know, except when they mixed Mexican and American music.",mexico;art
Patricia McDaniel,[01:16:04:26],"Y las bodas de sus hijas celebraron tanto también. Oh, la, la, la, la menor ya se va a casar la y la que.","And they celebrated their daughters' weddings just as much. Oh, the, the, the, the youngest is getting married now, the one and the one.",
Maria (Mary) Rodríguez López,[01:16:13:01],Transforma la que está en.,Transforms the one that is in.,
Patricia McDaniel,[01:16:14:22],Casa cuando se casó.,House when he got married.,
Maria (Mary) Rodríguez López,[01:16:16:03],"Sí, la tema de muy buena boda.","Yes, a very good wedding theme.",family
Patricia McDaniel,[01:16:19:06],Aquí en Nampa,Here in Nampa,nampa
Maria (Mary) Rodríguez López,[01:16:20:16],Se casaron diciendo la. Se casaron por la Iglesia Católica y la recepción fue aquí en el American MHM Este Hicimos bastante comida y.,They got married saying the. They got married in the Catholic Church and the reception was here at the American MHM. We made quite a bit of food and.,religion
Patricia McDaniel,[01:16:34:06],Y hicieron buena comida. Ustedes ya.,And they made good food. You guys.,
Maria (Mary) Rodríguez López,[01:16:38:03],¿Y el baile?,And the dance?,recreation
Patricia McDaniel,[01:16:39:14],¿Y qué hace que sirvieron de comida?,And what makes them serve as food?,
Maria (Mary) Rodríguez López,[01:16:43:14],"¿No tamales? No, pero comida mexicana como esta. Entonces Mi suegra era muy, muy buena cocinera y. Y las amigas que teníamos nos ayudaron en la cocina. ¿Eh? Pues de voluntarios. Muchos voluntarios. Es que hubo bastante comida de mexicana. Como ponían mole, carne guisado y arroz y ensaladas y todo bastante comida. Y mi hija pues tenía, te digo, trabajaba con un abogado, tenía muchas con la selección mexicana y vinieron.","Not tamales? No, but Mexican food like this. So my mother-in-law was a very, very good cook and... And the friends we had helped us in the kitchen. Uh? Well, they volunteered. A lot of volunteers. There was a lot of Mexican food. They served mole, stewed meat, rice, salads, and everything, a lot of food. And my daughter, well, I'll tell you, she worked with a lawyer, she had a lot of experience with the Mexican national team, and they came.",mexico
Maria (Mary) Rodríguez López,[01:17:20:27],"Voces con bastante ventaja. Es bien, se ve todo muy bonito eso y nomás ellos dos arreglar porque ya pa cuando se casaron ya tenían como tres años de de andar juntos. Decidimos ser novios que así que.","Voices with quite a bit of a lead. It's fine, everything looks very nice, and it's just the two of them who have to sort things out because by the time they got married, they'd been together for about three years. We decided to be boyfriend and girlfriend, so...",family
Patricia McDaniel,[01:17:40:19],Con un con.,With a...,
Maria (Mary) Rodríguez López,[01:17:41:10],Un mexicano y.,A Mexican and.,mexico
Patricia McDaniel,[01:17:42:22],Un mexicano.,A Mexican.,mexico
Maria (Mary) Rodríguez López,[01:17:43:20],"¿Ajá sí, vinimos aquí de nacido y criado en en los padres de él también de a del ballet, eh? Y ya. Pues cuando se casaron es un poquito antes comprado su propiedad, su casita.","Yeah, yeah, we came here from birth and raised in ballet, right? And that's it. Well, when they got married, they bought their property, their little house, a little earlier.",
Patricia McDaniel,[01:18:01:17],Y viven aquí en Nampa.,And they live here in Nampa.,nampa
Maria (Mary) Rodríguez López,[01:18:03:07],"O si ahora no, ahora viven en otra diferente casa. Compraron cinco acres y hicieron una casa ahí. ¿No?","Or if not now, they live in a different house now. They bought five acres and built a house there. Right?",
Patricia McDaniel,[01:18:14:07],un terreno bastante grande.,a fairly large piece of land.,
Maria (Mary) Rodríguez López,[01:18:15:27],"Cinco es donde quiere. A que dice que sí vendo aquí. Quiero que ponga compre una ferias. Así la ponga ahí porque tiene bastante lugar de bueno misma. Pues a ver qué tanto me va a vender aquí. Le va a traer error. No me tiempo, no quiero sus.","Five is where he wants it. He says yes, I'll sell here. I want him to buy a fair. He'll put it there because he has quite a lot of good space. Well, let's see how much he'll sell here. It'll be a mistake. I don't have time, I don't want his.",
Patricia McDaniel,[01:18:33:02],"Sí, sí, siempre es un paso difícil los cambios y después seguir bastante porque no.","Yes, yes, it's always a difficult step to take, changes, and then continue quite a bit because you don't.",
Maria (Mary) Rodríguez López,[01:18:39:16],"Quiere, ni yo tampoco. Quiero estar ya mucho sola porque pues hay mucho trabajo para mí, como la hierba mira mi yarda y todavía el muchacho no ha venido con tanta cantidad de dinero.","He wants to, and neither do I. I want to be alone a lot longer because there's so much work for me, like the grass looks at my yard, and the boy still hasn't come with so much money.",
Patricia McDaniel,[01:18:54:07],"Pues muy bien, vamos a terminarlo por este por hoy. Como.","Well, all right, let's wrap this up for today.",
