speaker,timestamp,End Time,words
Roy Martin,,,"Nope. It ain't. It works. It works. Not all the time, not a hundred per 53 cent. But tfJT'that time it did, because there wasn't too many men wearing, well, there was quite a few men wearing moustaches, what not, but that's what the professionals would tell you. Now, I didn't know it because I never was a professional. And I never was out of work long enough, oh, I was out of work quite a while, but I mean, I always found different ways of getting something to eat, I'd, I'd go in a grocery store.ask them if I couldn't do some work for a bite to eat or a resturant or a butcher shop or bakery or something like that. One time, one time we got into Gillette, Wyoming. Me and another guy. And guy just met on the train. He was a Cockney Englishman. And we got put off a train, we's coming from Alliance, Nebraskand we was going to Gillette, Wyoming, we was going on through to we was going on through to, originally we was going on through to Billings, Montana. That's quite a ways from Alliance. You go on through Gillette and then over to Cheyenne and then over to Billings. It's a long way. But, that was quite a trip. And so I had been working in a hay field two and a half a day and I worked for this guy and I chummed up with another kid, just about my age. Oh, we got into, we got into Alliance and he said,""Let's go over to my sister's house."" And I said alright. We went over to his sister's house and so, they had a birthday party or something and they had some home made beer, and we all got tanked up on beer. And I felt myself slipping, you know. And I had this check that this farmer'd give me, he paid me off in a check,'because he wouldn't take me to town. I had to walk to town. So I felt myself slipping drinking this beer you know, and I wasn't a drinking. A person and about half a dozen glasses of beer and get drunk. And I felt myself slipping. And I had these bib overalls, and you know they got a pencil hole. I rolled that check up and stuck it down the pencil hole. So I woke up the next morning, no check, no money, no nothing so, I grabbed a freight. And that was quite an experience. That was on the CB and Q rail road, don't, yeah, I think it was the CB and... on there. Guy says,""You can't rid this train out."" He said,""You have to get on the west end of town,"" he said,""about a mile."" And he said,""There's a big grade."" And he says, sthem trains,"" he said,""never make over about five, six miles an hour and just getting over that grade."" He said that ain't a real long grade, he said, they need a helper, they won't go very fast, they go pretty slow and he said,""You grab the train there.""So I walked out of town and walked up to this grade. And waiting and waiting, and I heard the engine highballing out of the yards. Well, got to this grade and so it kept slowing be- down, slowing down, slowing down. You knowcause it was a big grade you know. And the reason for getting the train there was that they had a bad bull, that would kick you off the trains down there in the yards in in the main yard. So the guy says,""You catch it on the hill up there."" He says,""I think you'll be alright."" But I didn't know that that bull would ride that doggone train. And he'd get off on the hill. Well, I got on this and it was as dark as the inside of a cow. And I got on this doggone boxcar and no way to get inside nowhere because it was night and the train was traveling. So I climbed up on top and then at the first stop, look for a place to ride. Cause all the west bounds are empty so that you find plenty empty cars. I get up on top of this car, and I'm sitting there, it's as black as the inside of a cow and I says to myself, talking out loud,""Well, by god, I made it. I'm safe now."" And about that time, baloomey, something hit me right across the shoulder, hit me across the shoulder with a club or a.45 or something and cussed me and,""Get off of this train."" So I got off and I let about five or six cars go by and I grabbed the next car. And instead of getting on top, I rode in between the cars hanging on the, brake rod, you know the deal that you turn the brakes with that the goes up. I was standing on the coupler. It was dark at night, I knew he couldn't see me. So I'm real quiet. I ride there oh, forty, fifty miles I finally come to some little old place and they stop, yeah, I think it 60 was to go in for siding for some other train. So then, but any way, I met this Cockney Englishman, and so we get about twenty miles from Gillette, Wyoming. Nice beautiful day. And course, I'm hungry, like I always am. Young person's always hungry, you know. So we're talking about something to eat. So I found out I didn't have any money. I didn't know what I'd done with the check or anything, and I didn't know if I'd spent it or somebody took it or I lost it. I just forget it, you know §o, I forgot about money and. About twenty miles. ""If I had any money, I'd be paying my way."" I says. ""Get off."" ""Alright."" Got off. And so I says to the Cockney, I donlt know how far it is to Gillette And he says,""Twenty miles."" So we started walKing down the track and high way;1s on the right hand side of the railroad, but it wasn't a real highway, it was just two tracks going down through the the mud is all it was. It wasn't mud,.it was just dust and wasn't even a graded, a good graded road. I suppose it's a highway today. It was called a highway then, but this road coming up through here's just as good. Well anyway, pretty soon, a fast train come along and run through a whole flock of sage hens. Sage hens had been on the railroad tracks. They. 'either eating'grain that had dropped out of some cars that had been along or they were up picking up gravel to digest whatever they'd been eating, you know, possibly. Well, we seen these sage hens fly up when this fast train went by, passenger train, coming this way. We was going that way. So, by golly, one of them birds must have hit into tf.+ the train and broke a wing. So I finally run it down rock, you know. It was a big bird, must've weighed four pounds, three or fourpounds, some thing like that. Big bird. Big as a great big chibken. Didn't even have a jackknife. What are we going to clean it with? I don't know. So, walking down the track, and finally I found where the rail had been wore, a sliver had, a flange of the rail had worked a sliver, a sharp sliver off the side of the rail. And I said, this.I'll do. Ifs sharp as arazor, almost. Kind of jagged. =0 Icleaned the bird and just took it's entrails out. Carried this bird, and we'd seen alittle brush way down the line. Went down there and it was alittle bit of creek, a very small oreek. The water looked nioe, clear. So we washed the bird out,,""dug into the side of the bank and got some clay and covered it feathers and all and made us afire andoasted it. And that was pretty good. we ate that bird. Then we proceeded to walk twenty miles. nd we walked twenty miles, and finally we got to Gillette. So we was late so we stayed in aboxcar that night. So the next morning, we didn't get up too soon, but the sun was shining nice, abeautiful day. So we asked the station engineer, when will there freight be through? And he said, well, they'll be one through here about eleven o'clock. Good we'll get that. Gillette was just alittle bit of town at that time. Now it's apretty good sized burg. Probably big as Moscow now. That time it, maybe bigger. At that time, just alittle bit of atown. So the Cockney said, ""Blimey, is that,"" he said,"" a woman washing windows?"" Two story, nioe two story house. Sure enough, woman up in the seoond story window, she's just washing, reaching out there washing that window, you know. He says,""I'm going up,"" he says,""see if I can get us something to eat."" I said go ahead; We hadn't et no breakfast yet anyhow, but Iwasn't terribly hungry because that chicken did pretty good for us the day before. So he went up there and he asked that woman for something to eat, and told her, said, ""l got afriend down there that's hungry too.""And she said,""well you wait right there,""she says,""I'll fix you some sandwiches. Iget couple chunks of oake here."" So we waited there So she fixed up agreat big seek of sandwiches, cake and everything andpropped it out the second story window end he caught it. So we come back and we're sitting there on a - ""waiting for a train and he says, ""You know choppy,"" he said. I've heard of knock outs and poke outs but,"" he said,""this is the first bloody, blooming dropout,"" he said,""I ever got.""(laughs) So anyway, we started for Sheridan, Wyoming. So anyway, ' I got on this train and we stopped in some other little town. and the Cockney, he was going out and bum something to eat, or something, I don't remember what it was. The train stopped there for a half an hour, I think it was a place where the train crew could eat, you know. Stop there just for a half an hour. So anyway, him and I got sepcarated and he got in a different car or something. I got in a car, and so anyway, that night I was looking for him and I didn't find him and I thought, he's a nice guy to talk to. So quite a ways yet, you know, to Sheridan, Wyoming. And, oh train'd ramble on pretty well all night, you know. I was in this car, I thought I was by myself. So, wake up in the morning and somebody opened the door, you know. And it was a colored guy. He'd open the door and he'd been in the same boxcar I was in. And so he said,""Monin', monin' man, monin'"" I said,""Good morning. Where we at?"" he said,""I don't know,"" he said. ""I think we's in So.and So."" some little town. He had a schedule, you know road map. And so it was another place we were going to lay over there for a half hour. And it was in the morning, early. So he said, We're going to be here for a half hour, i'he said, I got two bits,"" he said, it will you run up and get a dozen eggs? And he said, While you're gone, he said, I'll get a can of some water and a fire going here and we'll boil up a dozen eggs, to eat. I said, alright. So I hot footed it up, I was running all the way uptown went in the grocery store and bought a dozen eggs, I think it was only fifteen cents a dozen. And come back and we just put the whole sack of eggs in this can and just about got them hard boiled and the old train said, Toot, toot, we just picked the can and set it in the car and we got in the car and then we ofefe a half a dozen eggs a piece. So anyway, we gets into Sheridan. It's either Sheridan or Cheyenne, I don't remember which now. But anyway we got into Wyoming in this division point. And oh, man cinders off of them steampots, you know. They get you all dirty. I had cinders in 63 my ears and in my e(yes and my clothes was all black and, I figured well I'll go down to the jungle and jungle up, because every one of them towns has got a jungle and I knew that. So I bummed a bar of soap ofa grocery store. And big bar of Fel's Napa, you could get a bar for about a nickel or lass, you know. I bummed him out of a bar of soap. Go down there and wash up all my clothes. Nice day. Started going through them doggone overalls and damned if I didn»'t find that check for seventy five bucks, rolled up in the pencil hole, Goddamn, I said, how I got to travel two hundred and some odd miles.to get that check cashed I suppose, you know. So I washed all my clothes and went uptown and so I went in the bank and asked themI said, told them what happened and so he said, well we don't know them people, we can't cash that check. I said can you send them a wire or phone them or... something? Yeah, phone the bank. Alliance. But he said, cost you a dollar and something cents. Okay, call them up. hey called them up and said yep, the check was good. So, I got the check cashed. Oh, man, I fe.lt better then. I had clean clothes, I could go into a resturant and have something to eat. And I met this colored boy downtown and, that'd bought the eggs. And I didn't tell him nothing. I didn't tell him about the seventy five bucks. I told him I had a couple dollars stashed away, see. I think I had five or six dollars in my hand, I said this is what I got. I had that stashed away and I said, now, I can go in and eat. I took him We in and fed him a good meal, you know. Him and I.grabbed a freight. We go to Billings, Montana. Well, Billings is a big town too, you know, big pretty good size city. Well, I was going west, yeah I think he was going west too. But anyway, he went one way, I went the other. I fed him in Billings and I give him the price of a room and breakfast next morning. I think I split the money with him that I had in my hand. Well, you know, that's the first ccblord guy I ever helped because a colored guy helped me one time and so I thought there's nothing to do but, that guy helped me and I'll help him. 64 So I fed that night and fed him next morning and give him the price of a room. I didn't see him no more. So, about two years went by and I back here trying to work in the woods and I didn't do so good, o guy. says to me he says,""Hey,"" he said,""Let's go to Cle Elum."" I don't know if you know where Cle Elum is."
Sam Schrager,,,Yeah.
Roy Martin,,,"He said, I think we can go to work for the Cle Elum Lumber Company. I said alright, let's go. So broke again. No money, you know. It was a couple of years later. So anyway we got into Pasco,- we got something to eat in Pasco, and met a couple of lumberjacks I knew. And that was a funny deal too, you know. I knew these two lumberjacks, not real well, but Imnet them before. I think it was in somewhere along the line. So they were both huskies, both of them weighed better than two hundred pounds a piece. Course they knew me, you know, had lumberjack clothes on so I hung the rigging on them. ""Sure, sure, lad,""he said,""come with us. We're just going to go in and eat here."" Great big nice Chinese resturant. So I was going to eat just a stack of hotcakes, he went oh, no, no, no, I won't think of that. He said,""You got to have ham and eggs and a side of hotcakes."" Fine, stack of hotcakes, side of ham and eggs, coffee and. I said gee them guys are real, there's lumberjacks for you. You know, they think of, they think of the other guy too. So they were kind of munching along, taking it real easy eating, you know, and christ, I went through them ham and eggs and hotcakes in nothing flat, 'because I was hungry. And they said, where you going lad?"" ""Well, I'm go going to Cle Elum and see if I can't go to workfor the lumber company up there."" ""Yeah,""he said,""that's where we're going too."" He. said,""You go down to the yard,"" he said.""We'll meet you there."" I says okay thank. So he told the chinaman, that's on us, we'll take care of it. So I'm walking down and it's a long ways and this resturant down to Pasco and there ain't very many buildings, there is for maybe two blocks and then it's sand and nothing til you get to the railroad which is about a quarter of a mile I guess. At that time, nothing, sand. Segebrush and road. I get about a block and a half, two blocks down the street and I heard a bunch of... And here there was two Chinamen and one had a cleaver and the other one had a fork or something in his hand and they was chasing these two lumberjacks and going like a bat out of hell down the street. And the first alley they come to, the lumberjacks turned the alley. And these two Chinamen right after them. And boom, boom, boom, they hit those two Chinamen and knocked them flat, you know and then just walked on down to the railroad tracks. They just cold-cocked them Chinamen, like that, boom, boom. And they were taking it out on mileage. But they wouldn't tell me. I thought they had money. Well, that was a funny deal. So then, got into Yakima, Yakima's a pretty good size city. Got into Yakima and I'm hungry again. And it was night. All day on that freight you know, and by night I was hungry and, oh it was a beautiful evening. Couples were strolling up on down the streets on the outskirts of Yakima, you know. Well, the east end of Yakima had a lot of colored people living there. So I wasn't paying attention to nobody, I was figuring on going downtown and see if there was anybody I knew down there and maybe rustle up something to eat, a cup of coffee or something. Walking down the street and there's quite a few couples pass me there just strolling, you know, strolling down the street. More of a, kind of a residential district. And so finally this one couple stopped and this colored fellow said,""Hey, don't you remember me?"" I looked up. No. All dressed up like a million dollars, you know. fe said,""You remember we had eggs together one time?"" And he said,""You had a couple dollars and you got me a room, you fed me in Billings."" Oh, yeah. I said T was sure I wouldn't recognize him.'What are you doing?'I said,""Bust got off of that freight and about seventy others were getting off with me."" He says,""You hungry?"" ""Sure am."" ""Come with me?"" Went up to his house, and boy, got a nice meal. And he had a place of business there and, in Yakima. He was running a speakeasy. And maybe something else too, I don't know. Nothing to do, had to go up there, I didn't drink, but I was offered a drink, but I didn't drink. They had dancing and an orchestra up there and everything. So then, Istayed up to his house that night. So the next day J took off for the Lumber camps and grab a train and all to go to Cle Elum. He gave me twenty bucks. That was quite a quite a sashay but see, that's what it payed, you knowtimes you'd meet aguy that you'd helped and they remember But that's the way things were in them days. I don't know how they are today. I wouldn't want to go back to them days. Now I don't have to bum anybody. Don't have much but every month Iget acouple dollars Social Security."
Sam Schrager,,,Sounds like you made it a principle not to drink in those days.
Roy Martin,,,"I didn't drink, no didn't drink."
Sam Schrager,,,Is there any special reason why you didn't?
RPI,,,"I just didn't care for it, you know. I have had afew drinks, in the winter time, you know, like it was cold, I'd take a hot glass of water and fill the cup up say half full of boiling water and put a little sugar in it and a shot of pure alcohol. Stir it and drink that for, you know, a hot toddy or something like that when it was cold. Maybe about twice or three times in my life, I had that. But I made up for it in later years."
Sam Schrager,,,"That winter that you were in Spokane and you had all that money, did you have any of it left in the spring?"
Roy Martin,,,"No, I just came out about even."
Sam Schrager,,,Cause you lived pretty high off the hog.
Roy Martin,,,"Yeah, but, you know, I didn't throw any money away, but, by golly, I'll tell you, five or six hundred dollars, seven hundred dollars at that time was a lot of money. But both of us lived all winter. And we lived good. We could play a dozen games of pool a day if we wanted to or two dozen. Take in all the show. We never missed a show all winter. All the way from a ten cent show to the Theater. They had the there then. I don't know if you knew where the, I don't know..."
Sam Schrager,,,What kind of shows was there?
Roy Martin,,,"Well, I think the was the biggest show in showhouse, well, as far as I knew."
Sam Schrager,,,Was it live?
Roy Martin,,,"Yeah, they had vaudeville, plus pictures plus vaudeville. And they had some good talent there. fiood singers, opera singers and all that stuff, you know. It was good. And most of the people that stayed, that made, made the tours, you know of the theaters, that, well, the Coeur d'Alene hotel was the hotel that most of the people stayed, it kind of catered to the showpeople, a good deal. And I stayed there too. But it was a pretty fair hotel. It wasn't too awfully expensive, but it was nice. It was a nice hotel. Course, it couldn't compare to the Davenport or anything like that, but for a small, it wasn't such an awful big hotel, but it was real nice. Nicely kept. Clean and and it was in a part of town there that was pretty good part of town, you know. Nice place."
Sam Schrager,,,Did you find much differeche in the:coast than from the country oVer here?
Roy Martin,,,"Oh, yeah. Lots. Lot of difference. Yeah. Find a different class of people all together. Believe it or not. I don't know about now."
Sam Schrager,,,Back then is what I'm wondering about.
Roy Martin,,,"Yeah, it was quite a lot of difference in a way. People up here as a rule, I don't know, they were more generous, courteous. That is, the general public. You could go down there and you could find a difference down there. People down there they wouldn't, uh, lot of them, I don't say all of them, you know, but California brags about hospitality. Why, they don't know what hospitality is in California. No they don't. The most tight and stingy people I ever met in the world is in California. They wouldn't even give you a drink of water if you was, tongue was sticking out. No they wouldn't. I don't say every body, but I mean the Californians. they claim to be the friendliest people. Why I find it just absolutely opposite. They wouldn't give you a drink of water if you was dying. And Imarried one of them. And she's the same way. Absolutely. That's one thing I don't know, I don't say that they're all that way, no. Not by any means, but a hell of a lot of them. Playbe I just met all the goddamn tightwads in the world and all the stingy people and what not, but that's the way I found them,. And..."
Sam Schrager,,,Lumberjacks were kind of different too...
Roy Martin,,,"Well, not always some lumberjack.. The farther west you go, seems the farther this way you go, up in this part of the country, the better it gets. Seemed like to me. The people were more friendly. They weren't tight fisted. Them people down there, well, goddamn it, they wouldn't do nothing for you. You know, I mean, you don't expect people to do something for nothing, no. But they don't even try to be friendly. Hell, I've met all kinds of people, but I've met some awful good people, too. Don't musunderstand me. But I think about the friendliest people that you'll find as a whole is up in this northwest country. To my estimation. But California, no. Dang it, I been on the bum in California too. Broke. One time, oh boy, one time, you know. A place called Dunsmuir. I don't know if you know where Dunsmuir is."
Sam Schrager,,,I know the name.
Roy Martin,,,"Sets right in a canyon, right in a canyon, like that. And the goddang town is built up on aup above the railroad. It's just a little bit of a town. And I nev;er-was in Dunsmuir since and I don't ever want to go in there again. I got into this town. Oh, man, talk about hungry. I hadn't eaten nothing and I hadn't eaten nothing since Ileft the Columbia River. And across the bridge there, Dishman or somewhere down in there, across the Columbia River and you go all the way through California, oh, it's a long way. Get into Dunsmuir. Hungry, I was so goddamn hungry I couldn't see straight... nice bakeryythere and I went into this bakery and I asked told the man in my predicament I said I'm hungry as a sonofagun and I said, I'm willing to work for something to eat. And do you have some work that I could do to earn something to eat; God damn.he had stacks of pans that high and great big bread pans and he'd been cooking these cinnamon rolls or something in them, and the stuff had all burned t stuck to the sides and the bottom and I got them all washed and then I mopped, I had to mop out that whole bakery. The back end and the front end and everything. And I worked about two and a half hours. And you can imagine, I was hungrier than a sonofabitch and hadn't had a bite to eat. Got everything all ship shape, all cleaned up and I worked there about two and a half hours. He gave me two snails and two doughnuts and I hope Christ kills me dead if they weren't as hard as that goddamn thing right there. You couldn't put your teeth into them. And I had all my own teeth then, I had good teeth. You couldn't even put your teeth into them. Where in the hell he'd had them, I don't know. But, impossible to eat them. Two doughnuts and two snails. Two and a half hours work. Well, while I was working there he had a ham about that big around that he had baked for somebody... had a platform up there with the bakerywagon and drive up ctorthe platform and unload the bakery stuff, you know. On that platform there he had a great big meat board there about yea long and about that wide and he had this ham sitting on there cooling. And he just put it out there. Boy, after I seen what he gave me for two and a half hour's work, I said,""Okay, thanks a lot."" Walked off and picked that ham up and threw it under my coat, I took off. Down the street. I didn't run, I just walked real fast. I knew he was going to holler bloody murder pretty soon, so, I got the hell away from town. Course the town ain't very big. Hell approximately from hereto the highway is out of town, you know. I got down to, big railroad, yards there, and I got down to the railroad yerds and I went through the yards and went on the other side of it. It's all woodA timber like this is. Started walking down, I'm going to go way down to the other end of the yard. So I met two guys going the same way I was. I had this ham, I had to had to have a coat under the ham because it was burning my arm, you see. It was so hot. So, by golly, you know, these two, they were two lumberjacks. They were from Eureka, or going to Eureka, California, going to work in the woods there. ""Hey,"" he said,""you make anything up here, Back?"" Said,""Yeah, I still had this bag with the two doughnuts and the two snails in there. I said,""What do you think of that for two and a half hours of work?"" ""Holy Christ."" They said,""We were lucky though, we had twenty cents. We bought two loaves of bread."" Went in a grocery store and bought two loaves of bread. You M-r could buy a loaf of bread then for ten cents. He said, that's all we got, and he said, that's all we can get. and he said, f we didn't have twenty cents we wouldn't have had that. So I told them what happened, I said I got a ham here and it's all freshly cooked and it's burning the hell out of my arm. ""You have?"" And I said, yeah. ""I wonder what the hell you was carrying there."" And Jesus, about a twenty pound ham. So we get down to the other end of the yards, we get way away, and a big old pile there and we layed the ham on the pile and the bread and got it out. One guy had a big jack;,knife. We slices up that hot ham and making hot ham sandwiches. Bust sit there and just'eat all the goddamn ham we could eat. And we had about three quarters of a loaf of bread left or half a loaf, and we split it up. Wn made sandwiches out of it. And oh, there was a chunk of ham about that big around left. I got a couple of, I went in a boxcar and found some paper that was tacked to the wall you know, for grain car. Something like, heavy ypaper, you know. I wrapped this ham up and I had two or three sandwiches, I wrapped them up. And them guys, they had a couple two or three sandwiches wrapped up a piece. So was well heeled. S° we grabbed a freight out of there. And when we got to Sacramento, next day, so finished off, I finished off the ham theroan Sacramento and made a loaf of bread or something somewhere. I think it was a loaf of bread I got somewhere and rest of my ham and finished that up. I'll tell, that's the stuff you run out of when you're broke. And can't find a job and you see how people take advantage of you. That guy, if he would have said, no, I'd have been just as well off. But he worked me and then didn't give me nothing to eat. So the next poor bastard comes in there won't get nothing neither. He just as well not get nothing. Bust get what I got for two and a half hours work. You're not forgetting them things. Well, shit, I'm not getting no wood cut."
