speaker,timestamp,End Time,words
Mabelle Nickell Morris,,,"I can't tell you anything about that because I never had anything in particular to do with that outside of waiting on them in the store. And to tell the truth, when they used to come in, I was scared to death. chucklesDidn't know much about foreign people in those days because I was back from Ontario where they were all Scotch and I rish people. So I really never had much to do with them as far as knowing anything about them. But I know I used to be scared to death when they came in the store, A lot of them, after a while I learned that they were real nice peole and wouldn't harm anybody."
Sam Schrager,,,"What do you think was the attitude of local people at that time, I had the idea that there wasn't too much mixing. Did they think that those people were lower class?"
Mabelle Nickell Morris,,,"Well a lot of them was. You know, in those days, nearly a lot of those people come from I taly were criminals and they sent 'em over here to get 'em out of their country. That's what happened. That's what we heard when they first come, so what were you going to do. But we found out that they were just as nice as anybody else. But I never had anything to do with any of 'em except just waiting on them in the store. I got so I was real friendly with a lot of them, because I enjoyed them and enjoyed finding out about their country and things like that. But there was a lot of them that they said was undesirable that they were criminals over there and theyjo sent them over here to get rid of them. So what are you going to think? You don't want to have anything to do with them. There was an I talian over here that lived over here and he sold cheese and olive oil. Stuff that came from I taly. Regular cheese made in I taly. Eventually he left here and put a stoe in Spokane. He had a store in Spokane for a long time. And two of his boys did you ever here of Johnny Minnelio? They said, he died here two or three years ago and he was worth over a million dollars. He hadA truck line out of Spokane. They done real well, very well. There was two of them. One of them had charge of the office in Seattle and the other one had the one in Spokane. So we were friendly with them after, they grew up with our kids, went to school with out kids. That was the way with a lot of them that we got acquainted with. Enjoyed them and we didn't really have anything in particular to do with them but we were friendly and all that."
Sam Schrager,,,I'm wondering about the band. Was it something that the whole town would come out to hear or play around?
Mabelle Nickell Morris,,,"I'm sure, every body was interested., They went to Boise and pretty nearly got second. We went sky highchuckles Cause it was really something. Both Lillian and John played in it. Practically all the kids in town played in it. We also had a band in town. That the grownups used to play all the time. I n fact, I've got a picture somewhere of the band playing on the Fourth of July. My brother-in-law used to prfjy in it. They had everything here. We had tennis courts and they had ballgames and they played basketoall, went all over the country playing basket ball. So the kids had everything they wanted to do, as far as that part of it went. They were busy all the time. There wasn't anything for them to get into mischief."
Sam Schrager,,,Did this change when the mill went down?
Mabelle Nickell Morris,,,"Oh yes, because all these people left. You know, now we get an awful lot of, I just call them riff raff, I shouldn't say that, but they, just drifters, they come in and they don't care about their home. Sit on apple boxes or anything they can get, they don't care out anything. And that's the kind of population a lot of it is here now. And that's the way it had been for some time."
Sam Schrager,,,So it has declined.
Mabelle Nickell Morris,,,Oh sure it's declined.
Sam Schrager,,,Than from when the mill was here.
Mabelle Nickell Morris,,,"I hate to say it about a lot of people, but we have an awfull lot of people that come in that are just drifters. They don't care about anything. So, but we 've weathered it out, we've stayed here all the time. We've got a lot of property here. We've got all these lots that Mr. Morris owned a lot of the m that come back to us and then we've got a lot of our own. I own these lots up here aboue our house and John owns lot over there, by where the church is. So we just can't afford to leave, that's all. And we make enough to live on, what we take in the store,"
Sam Schrager,,,I t might be difficult because it's beer your home for so long. You have roots here.
Mabelle Nickell Morris,,,"That's true too, I know if I went any other place else, which a lot of times Lillian and John want me to go in to Moscow or some place in an apartment, but I'd rather be out here because I'm used to getting out in the woods and getting around and doing what I want to do., And if I get into and 59 apartment I know I'll just die. chuckles And I'm very much interested in, I like to make quiits and I like to make rugs and I like to do thing like that, so I don't have any trouble putting in my time. Not a bit."
Sam Schrager,,,"What about the community church in the early days? I t's been the only church in town, or was there another one."
Mabelle Nickell Morris,,,"The Catholic church at Bovill was moved down there at Elk River. I t used to be on top of thhill way up there and you know, they always build a church up on a hill. And it was so bad in the wintertime that they had to move it and they moved it down here where the service station is now. And then of course, practically every body moved away, they bought it and took it to Bovill. That's the Elk River church that's down there at Bovill."
Sam Schrager,,,What about the Community chruch?
Mabelle Nickell Morris,,,"Well, here not very long, somebody wanted to buy all those windows out of that church. And I told them, I said, you're crazy. I don't know whether they could dodt or not because the Potlatch donated that church to Elk River."
Sam Schrager,,,I don't think they could take them out of the windows or take any of them out. Do you?
Mabelle Nickell Morris,,,"I don't know. I imagine the church belongs to the people. I t does. I t was built by the Potlatch for the Elk River people. I don't see why they could do anything like that with it. But you know, it has real stained glass windows is in that church. They were up here wanting to buy them."
Sam Schrager,,,"Has the church been very, used a great deal by the community?"
Mabelle Nickell Morris,,,"Oh yes, we had all kinds of things. We had a Ladies Aid here, I imagine 25-30 members in it. And they use to work for the church and we used to have dinners and all kinds of things. We used to have enough tables and silverware and dishes up in that church to serve about 50. I t's all gone. During the depression why it just all of it was taken. I don't know where it went. And later years, I don't know anything about it. I haven't gone to church for a long, long time. We had a bunch in here that I didn't like 60 very well so I just quit going. I haven't gone since. I'm ashamed to say."
Sam Schrager,,,"I n the Community chruch in the years before the depression, was it open to anybody?"
Mabelle Nickell Morris,,,"Oh yes. They had abig congregation. I t was practically full Sunday,"
Sam Schrager,,,Did many of the people that were employees come?
Mabelle Nickell Morris,,,"Yes. A lot of them came. And very much interested in the church. So and now they're doing pretty well I think. This minister that we have here now, we like him very much. And I think he's doing pretty well with the children, which I think is the one thing that they should work with is the children because they're the ones that are coming up. But the church, for a long time, two or three years I think that we didn't have a minister at all and it was just open to anybody. Nobody paid any attention to it."
Sam Schrager,,,I wanted to ask you more about your aunt Marjorie Jones. Because you said she was an independent woman. She's rather fondly remember by some of the old time people that worked in the mill. I'm curious to know what her character was like. I've heard about the Red Cross.
Mabelle Nickell Morris,,,"She worked in the church a lot too. She was a good church worker. And she was very kind to every body. She always had somebody that she was helping,"
Sam Schrager,,,Was she very educated?
Mabelle Nickell Morris,,,"No, not particularly. She went through grade school. She lived with us awhile before she came west. We used to, we kids used to get awfully mad at her because she made us mind and do everything she wanted us to do. We didn't think she should, we didn't think that was her place. She helped! lot, just the same."
Sam Schrager,,,Was she your mother's?
Mabelle Nickell Morris,,,Sister. Younger sister.
Sam Schrager,,,"This was before she was married? Yes. She lived with us for about ayear, I guess, And we used to get mad."
Mabelle Nickell Morris,,,"at her every once in a while. chucklesJust kid stuff, you know."
Sam Schrager,,,Was she very warm and affectionate?
Mabelle Nickell Morris,,,Yeah. Very much so. She'd do anything for you.
Sam Schrager,,,Do you know how she and T. P. met?
Mabelle Nickell Morris,,,"Well Uncle Tommy was working for J. C. Campbell, you see. He was working in Cloquet. And Aunt Marjorie come out to visit with Uncle John Campbell and she met Uncle Tommy, and I don't know anything about that. They married and lived in Cloquet for a while. And they burned out. They lost their cabin and everything sh-e. had in it. When she was back there. That was before my time, before I came to Cloquet, so I couldn't tell you very much, how they met or anything any more than that. But she met him after she came west with Uncle and she met him back there. But how it happened, I don't know."
Sam Schrager,,,Do you know why she was so interested in the Red Cross?
Mabelle Nickell Morris,,,"I really don't know how she got so much interested in it. I couldn't tell you. But she used, I remember Mrs. McArcher, I boarded with her in Potlatch and she used to come up there and work with on the Red Cross work. All the way from Potlatch, she'd come up there and work with her. How they got together like that, I don't know."
Sam Schrager,,,Do you know what the Red Cross work consisted of?
Mabelle Nickell Morris,,,"Oh, they made those helmets and they made socks and they made nightgowns or pajamas. Everything that you think of that they neededthere during ths war. I rmemeber I used to go down, that's where I learned to put pockets in pajamas was down there when they were making those pajamas for the soldiers. I remember her knitting, I suppose they used them for the hospital, but robes, they were knit nad they were robes, I- suppose, to go over the soldiers when they were sitting in chairs, maybe in a wheel chair. She used to make those by the dozens. Out of gray yarn, I can remember that very well,"
Sam Schrager,,,She'd knit them herself?
Mabelle Nickell Morris,,,"Oh yes, she knit all the time. Everything. And she had, I remember Mrs. McArcher used to come up there and help her and there was all kinds of people that used to come in and help. She had a room upstairs, she didn't do anything else. She just had Red Cross work up there. Course that was all 62 after I was married so I don't really know much more about it that that because I was living here at Elk River at that time. But she was a lot of help to my uncle too. She helped him a lot I think too. IN the work he was doing. She was very efficient. Sometimes I thought too much so."
Sam Schrager,,,I f you start insisting other people...
Mabelle Nickell Morris,,,"I can see why she did because I did a lot of Red Cross work here. And I used to cut out everything. And I'd send it, give it to different people to sew and they'd ""Oh I have something else to do."" and they'd do something else. They'd never get it done. I f they did do it, you know they were very particular. Everything was looked at, whether it should go through or not. And there was so many, they'd bring it back, they didn't have it sewed right. One thing or another. I t was a mess as far as I was concerned, because you ge get people that some of them would do just beautiful work and then somebody else would do it to get it out of their hands and let it go. You'd have to rip it out and do it over again. So I can see why Aunt Marjorie had trouble that way too. I was the same way."
Sam Schrager,,,Did you ever find you were worried about being aronnd these rough lumberjacks?
Mabelle Nickell Morris,,,"Well there was some of them that were kind of ornery, but not very many of them. We never had any trouble with any of them as long as we traded with them. There was none of them that we ever had any trouble with. They come in drunk, which I didn't like a lot of times. We had one old guy, he'd get drunk and then he'd come in Mr. Morris' and Mr. Morris would bring him up home and give him coffee and sober him up, get him sobered up and he'd go backhand pretty soon he'd be back again drunk again. He'd bring him up in the morning and give him a cup of coffee, try to get him sobered up to go back to work."
Sam Schrager,,,He'd come to Mr. Morris to get sobered up?
Mabelle Nickell Morris,,,"Every time he'd get drunk, he'd lay around drunk for several days and evidently he'd run out of money and he'd have to get sobered up to go back to work. So Mr. Morris used to bring him home, give him coffee. He thought the world of him too. He thought he was the best person in the world. That's the way they were too. He always wanted to come in and buy me a Christmas present. Every year they come in. One year they wanted to buy me some nylons. Mr. Morris told him he wasn't going to buy his wife any nylons. They said,""Why?"" ""I don't want you buying her nylons.""So they'd buy something else. That's they way they were. Kind. Several of them here that used to buy me a Christmas present every year."
Sam Schrager,,,Any special reason that they did?
Mabelle Nickell Morris,,,"I just waited on 'em in the store. They just liked me and that's the way, they showed their appreciation. That's the way they did Mr. Bloom. They did the same with Mrs. Bloom She was always nice to them and they liked her. They'd buy her gifts. She used to laugh about it, a lot too, the things that they'd buy her. But she just accepted and let it go at that. We had one man here, Happy Knight, he was the one that helped me plant all these trees around. He used to come up and work for me and he had an odd day or something. And I don't think he ever missed a Christmas buying me something. I kept telling him, don't do it. Because I didn't want a present. He'd buy it anyway. So they were very kind. After I got to know them I didn't mind them at all. but when I first came here, I hadn't been around them except at the post office at Potlatch. Any foreigners, because we didn't have any foreigners back in Ontario. We, I just was scared of them, that was all. I didn't know how to take them."
Sam Schrager,,,Would you say the majority of the worke at the mill and camps were foreigners?
Mabelle Nickell Morris,,,"Oh no. We had a lot of American people working. I n fact there were more Americans, I think than there was foreigners. The foreigners mostly worked in the woods. There were some of them worked in the mill, but nearly all Americans and skilled peopleAworked in the mill. Because they had to be."
Sam Schrager,,,"About Mrs. Jones and Mr. Jones, did they feel that they had to make a special effort when the Weyerhauesers were here? How did they feel, equal to them?"
Mabelle Nickell Morris,,,"I think they felt on an equal footing because there were always, the Weyerhaeuser... a lot. And Uncle Tommy was with them for such a long, long time. See, he started to work for the Weyerhaeuser people when he was 9 years old, Acarrying water to the men. That's what he started in doing. So We had known them for all those years, so why wouldn't they? And Mr. Weyerhaeuser that I knew, he was a very, very common man. He was nice with every body. He dressed just like any old lumberjack. And just lumberjack clothes on, what any lumberjack would have So I think that there wasn't a difference in how they felt about him. I never was around them very much, but I know they stayed there with Auntie. She had them there. They stayed there overnight and they ate there a lot, when they were out here. So evidently they felt on the same footing."
Sam Schrager,,,And the people that your aunt and uncle knew were common people.
Mabelle Nickell Morris,,,"Sure. Well, I think that we were all very common people, as far as that goes. I was raised on a farm. Auntie was raised on a farm. Uncle Tommy I think was raised on a farm too. So as far as that goes. I never did know very much about his earlier days. Because after he died, they had quite a time finding some of the family. He didn't keep in contact with a lot of his brothers and sisters. He had one brother that lived in Bovill, Robert. And that's the only one of the family that I ever knew. But I know he had sisters that they couldn't find when he died, For quite a while they couldn't get trace of them, 'because he'd never kept in contact with them."
Sam Schrager,,,For the family here what would be the way of having get togethers? Much visiting.
Mabelle Nickell Morris,,,"I can remember here a lot of times on Sundays that we'd have anywhere from 18 to 20 people here. We'd go to church in the morning and after church was over, they'd say, they'd go home and cook their dinner and then they'd say, ""What ever you have left for dinner, bring it over to a certain house,"" Many a time they'd come here, there'd be 18 or 20 of us. Just have a potluck supper, whatever was left Everybody's house, they'd bring it. And one of..."
Mabelle Nickell Morris,,,"We spent lot of the weekends too. That was a Sunday night's doings. Everybody'd put what they'd left from dinner and bring it over and put it on ' table and we'd eat supper here. And this teacher would play the piano and we'd sing hymns and spend the evening singing. We had wonderful times. We had wonderful meals too. I t'd be surprising how many things that you could swear for dinner that they'd prepared purposely chuckles I've had as many as eight tables of bridge in this room. Of just Masons and their wives. We had a big Masonic lodge here. We had a big Eastern Star lodge and we had a Rebehka's lodge we had a Royal Neighbors lodge. And from Christmas on, I've seen winters that we never had a day that we didn't have a bridge party in the afternoon or in the evening. We had a club, eight of us belonged to families. And the host would serve the meat and the potatoes and the other group would bring the rolls salad and somebody would bring the desert. A d that's what we'd do all winter, we'd just rotate. We had a party once a week. So you can see what we did for having something to entertain us."
Sam Schrager,,,Do you mean that there was something every day?
Mabelle Nickell Morris,,,Every day there was something. There'd be weeks and weeks that there wouldn't be a day thatAthere'd be something doing all the time.
Sam Schrager,,,That's when the mill was still here?
Mabelle Nickell Morris,,,When the mill was still running.
Sam Schrager,,,Sounds very active.
Sam Schrager,,,"Well did. We had a wonderful time. We had all these lodges and the Masons used to put on programs and the Eastern Star used to put on programs. They just kept us busy all the time. Something doing all the time. And you know all these people that lived in Elk River, all every one of them come back. They all like to come back, even as the town is now, That's the time they lived here was the best part of their life. I was up in Spokane here two or three weeks ago and I met a lot of the old Elk River people. They said that really was the best timethey ever had in their lives."
Sam Schrager,,,What made it so special?
Mabelle Nickell Morris,,,"Well a nice bunchfof people here and every body was congenial and had good times. As I say, we had all these parties. We'd have probably a bridge party in the afternoon. Or bridge party in the evening. And so many times the men were invited too. Everybody just enjoyed themselves, was all, But every body that ever lived here, I never heard anybody say, and they all come back to visit. They just enjoyed it here and that's the time of their lives."
Sam Schrager,,,"I n those days, was there much need for people to rely on their neighbors?"
Mabelle Nickell Morris,,,"Well there wasn't any need for it. Everybody was working they all had every- thing, they all had money to spend, good money, at least all the workers did, they all had good money. Never had any that had to skimp on anything."
Sam Schrager,,,Lot of prosperity?
Mabelle Nickell Morris,,,"Sure. Elk River was one of the biggest payrolls in Northern I Daho, I think they said. I n the days when the mill was running. They said it was the largest payroll. And I can believe it too because a lot of people got big money."
Sam Schrager,,,Did you have time to cook meals at home?
Mabelle Nickell Morris,,,"Sure, I always cooked meals. Used to get up and get my husband's breakfast every morning too which nobody does any more. laughs The young people nowadays ldt their husbands get up and get their own breakfast mostly. Everybody told me I was a good cook, too. And I can't cook anymore. Harriet does all the cooking now. Johnfe wife. And that bread pause"
Sam Schrager,,,Were you faced with the problem of people needing credit?
Mabelle Nickell Morris,,,"We've got thousands of dollars on the books down there. We could retire on what we have on the books down there, John's just as bad. He lets them charge yet, and I get so mad at him. He's crazy to not let them have credit, but he's a good hearted soul. He let 'em have it."
Sam Schrager,,,Was credit start after the mill was down?
Mabelle Nickell Morris,,,After. Yes. We never had any trouble when the mill was running. Everybody could pay their bills.
Sam Schrager,,,How did you feel about that? Did you feel you had to give credit when people needed it?
Mabelle Nickell Morris,,,"Well they'd come in and say they had asick child or something and they'd have to have aprescription and they'd charge it and up probably a bill and they'd pay for it and you'd think they'd be good credit, Pretty soon they'd come in to give you ahard story and say they couldn'pay it or something and it would go along for maybe two months, and then they'd and leave. I always said they were just deadbeats start pay the first month or two and try to get their credit good and they'd have achance to, my husband was the same way. He was too lenient. We've got an awful bunch of money on the books down there."
Sam Schrager,,,Do you feel that you would have been harder if it had been up to you?
Mabelle Nickell Morris,,,"I wouldn't have given it to them. I think every body ought to pay their bill every mon th. I don't think there's any reason for them not paying. I was taught when I was akid not to charge anything you can't afford to pay for it, don't buy it. And I think they were raised that way to because Mr. Morris worked that. But they were just lenient withf John's got abunch of that stuff on the books too. A lot of people too that I know we'll never get..."
Sam Schrager,,,"I n those days, did the drugstores sell anything besides drugs and patent medicines? Medical supplies. Did it have dry goods,"
Mabelle Nickell Morris,,,"No, we never did. We never had anything until, I told you that Mr. Morris' brother ha te hardware store here. And when the deprssion come they moved away and just left the store. We bought it and we used to go over and if anybody wanted hardware, we'd go over and sell it and then just close the store up. We had keys to it. So eventually we got tired of that and we decided that we'd just take the hardware store to the drugstore. We would have starved to death if we'd just had sold drugs because there wasn't enough money here, there was no doctor here John does quite agood prescription business yet because because nearly every body brings prescriptions. He fills them here now."
Sam Schrager,,,This was his father that had the hardware?
Mabelle Nickell Morris,,,"The father and the son was in the hardware store. And the son left, course grandpa retired, he died in '26."
Sam Schrager,,,Did most of the business close down when the mill quit?
Mabelle Nickell Morris,,,Practically everything went down. They just locked up the hardwareso A There was nothing they could do. There wasn't anything here to buy it.
Sam Schrager,,,What was left after the plane went down?
Mabelle Nickell Morris,,,"Oh the meat market stayed and he had groceries. And the drugstorethere's a poolhall down there where Tom Sconverse is. Where Gene Dalkey is now. That about all that stayed after the planer went down. But you know, we were better off than a lot of people that left because there was a lot of people left went into business other places. And they just all went broke every one of them. Cause it was depression time and people wasn't buying anything. I know the Adulies, they went up and started astore in Spokane. They were only in there acouple of years and they went just broke. They couldn't make it."
Sam Schrager,,,Bid many of these stores leave between the time the mill and the planer shut down?
Mabelle Nickell Morris,,,"Oh no, I think most of them stayed until the planer went downQuTtelew men still working."
Sam Schrager,,,"The planer, was that a big part of the mill operation?"
Mabelle Nickell Morris,,,"Yell, it wasn't the biggest part, but it was a lot of it. You see, when the mill went down the lumberyard down here, all this airport was full of lumber. They had all that lumber there andjthey were getting rid of that. That's why the planer stayed open. But my brother-in-law, when he left, they were just destitute for along time. He worked for aman in Colfax for awhile and then he went down to Pacific Grove and they were really having trouble down there, but I had abrother-in-law down there, he's acontractor. And he gave them work so he got doing a little bit so they had enough to eat. And there were so many people like that that left and they just had a hard time. So we stuck it out and we're still here. chuckles"
Sam Schrager,,,I wanted to ask you about what you sold. Were there common ailments?
Mabelle Nickell Morris,,,"aybe they'd have a little indigestion or something like that. Constipation-,- Mentholatum was the big seller. Salve. They had sore feet or sores of any kind. And we used to make, it was something that would fizz up."
Sam Schrager,,,Phosphate?
Mabelle Nickell Morris,,,"Yeah, phosphate. And they used to get an awful lot of that, the lumberjacks did. Come inj hey'd have a stomach ache and they'd want Mr. Morris to fix them aphosphate. I remember he used to put it together. Had to put something in it and then they'd have to put something else in it it'd fizz up. But that was a big seller. Boy they used to come in and get aot of that. Epsom skits was another big seller. There were such common things that they used in those days. There wasn't much, all this medicine that they have now, you never heard of it."
Sam Schrager,,,I wonder if it's any better. I always thought some of those patent medicines didn't do anything.
Mabelle Nickell Morris,,,"Those bitters that they sold in those days, they were bitters too. To give you an appetite and that. I don't think that any of them were any good, as far as that goes. But I know a lot of the lumberjacks used to buy a lot of that stuff for the alchol that was in it. They used to have different extracts lot of times you used them in the prescriptions, they'd put 'em up, you'd have to use maybe vanilla or something like that to give them a little bit of flavor. And they used to combine, they'd buy three or four bottles of that at a time, they'd just drink it. We got so that we wouldn't sell them anymore than one. Let 'em have one. You couldn't keep it on the shelf. if you sold n't like that. But there were so many things that were so different in those days. All our ice cream, we had a fountain in there at cle other store too, And all the ice cream used to comein ice and salt We used to go down here to the pond every winter and cutice, put it in sawdust, make it have an ice house and pack the ice cream in all the time."
Sam Schrager,,,What did you use to cut the ice with?
Mabelle Nickell Morris,,,"We had saws of some kind, I never did see them cut it, But Mr. Morris used to go and work every year. He'd get blocks of ice this square. We had anice house back of our store there, the old store. Ad the meat market man used to put his ice in that same place. We had batch of them in there and they use the ice too for the meat market. And of course, in those days, the iceboxes, anybody the lad one had to have ice.. There wasn't any electricity. They wouldn't let us have electricity. Couldn't have astove or anything because they electricity thai they were generating at the mill wasn't strong enough to run a lot of appliances. So we had our hard times too, besides the good ones. But worked out beautifully."
