speaker,timestamp,words,translation,tags
Patricia McDaniel,[01;25;55;16],"El día como es el día 12 de diciembre. Virgen de Guadalupe. Correcto, No Año anglo de White. ¿Que has dicho?","The day is December 12th. Guadalupe's Virgin. Right, No White's Anglo Year. What have you said?",
Antonio (Tony) Hernandez Rodriguez,[01;26;06;20],De comida.,Of food.,
Patricia McDaniel,[01;26;08;05],Para dos.,For dos.,
Antonio (Tony) Hernandez Rodriguez,[01;26;09;06],¿Ó diez year? We have a big doing in the church of a Saint Paul. Muy a sometimes we get out five a Clark and money en Apple. Clark Flowers in son and we vende las mañanitas de nuevo en el en sometimes when I used to have a mariachi. So we take the the church five with that beautiful song music y no cantando las mañanitas en pareja.,¿Ó diez year? We have a big doing in the church of a Saint Paul. Muy a sometimes we get out five a Clark and money en Apple. Clark Flowers in son and we vende las mañanitas de nuevo en el en sometimes when I used to have a mariachi. So we take the the church five with that beautiful song music y no cantando las mañanitas en pareja.,religion;family;culture
Antonio (Tony) Hernandez Rodriguez,[01;26;48;23],Happy.,Happy.,
Patricia McDaniel,[01;26;50;11],"Bien, buenas.","Good, good.",
Patricia McDaniel,[01;26;54;28],Voy a irme a cenar.,I'm going to go to dinner.,food and drink
Antonio (Tony) Hernandez Rodriguez,[01;27;00;07],"El 5 de mayo. Así, en el 16 de septiembre. Bien todavía el dos very, very well.","On May 5th. Thus, on September 16. Well still the two very, very well.",
Patricia McDaniel,[01;27;09;25],And that and.,And that and.,
Antonio (Tony) Hernandez Rodriguez,[01;27;13;23],We are we all in a 16 de septiembre Snap del main en Tampa. Más. Voy a ver en Voice Because of the college. Yeah.,We are all in on September 16th Snap of the main in Tampa. More. I'm going to watch Voice Because of the college. Yeah.,
Patricia McDaniel,[01;27;27;29],You know that a fiesta.,You know that a fiesta.,
Antonio (Tony) Hernandez Rodriguez,[01;27;31;14],Yeah. And maybe that's what the last week and they have been uno que was it last year.,Yeah. And maybe that's what the last week and they have been uno que was it last year.,
Patricia McDaniel,[01;27;39;19],"No hay vacantes en Florida. Así pues, Last Week.","There are no vacancies in Florida. So, Last Week.",
Antonio (Tony) Hernandez Rodriguez,[01;27;46;25],"Okay. O Alcide de hueso beautiful even a la mano de manga es 10I que mover because of the MG organization en y gimmick speech beautiful speech uno en inglés de this is the first thing we see son mini hispanic people acting better. Un denas xs. Listen, we, we will very very Lesly. What everybody say you know without stern in the face.","Okay. O Alcide de hueso beautiful even a la mano de manga es 10I que mover because of the MG organization en y gimmick speech beautiful speech uno en inglés de this is the first thing we see son mini hispanic people acting better. Un denas xs. Listen, we, we will very very Lesly. What everybody say you know without stern in the face.",conflict;family
Antonio (Tony) Hernandez Rodriguez,[01;28;32;10],"Estar tocando out en en medios smoking is, pero no dar el en el West Point. El West. Rudy Peña es email Speak to en zoom out. There was really really biutiful.","Being playing out in the middle of smoking is, but not giving the West Point. The West. Rudy Peña is email Speak to on zoom out. There was really really good.",
Patricia McDaniel,[01;28;55;03],Say you feel that that kind of the next stream. Mhm.,Say you feel that that kind of the next stream. Mhm.,
Antonio (Tony) Hernandez Rodriguez,[01;29;05;10],"Yes, yes. Yes. Very win gara, Wigan. A very good young leaders. Caminar, You know the get.","Yes, yes. Yes. Very win gara, Wigan. A very good young leaders. Caminar, You know the get.",
Antonio (Tony) Hernandez Rodriguez,[01;29;19;20],"The good. Well, a yucatan and they can rule the good. It work. You know on line like schooling en condition culture and things like that.","The good. Well, a yucatan and they can rule the good. It work. You know on line like schooling en condition culture and things like that.",recreation
Patricia McDaniel,[01;29;40;26],You know How do you get your own de.,You know How do you get your own de.,
Antonio (Tony) Hernandez Rodriguez,[01;29;51;05],"Living with my en aguas puri clouds to be right here on the world. Right here. Marvin. And en same time. ¿But what it was it? With. Business en general, can it was my soul and always. Será un round. Un ataque to meet con.","Living with my en aguas puri clouds to be right here on the world. Right here. Marvin. And en same time. ¿But what it was it? With. Business en general, can it was my soul and always. Será un round. Un ataque to meet con.",economy
Antonio (Tony) Hernandez Rodriguez,[01;30;32;15],"Stay o night with fire. O sea, to be on on our way of life. Mary Away. And they wassup was not my sixteen. Aggro kill. Baron Misfits Están.","Stay o night with fire. O sea, to be on on our way of life. Mary Away. And they wassup was not my sixteen. Aggro kill. Baron Misfits Están.",
Antonio (Tony) Hernandez Rodriguez,[01;31;00;27],"Rotos Is well and then here I was with my family. Maestro Maestro de surf en mi way around the fire. And then. Because of a all the angel. O Merino was a negocio discrimination class. No la A que tú me has hecho es no vari no rice to discrimine. No, But I put the Sheldon in. Hay estos holdings like that Phoenix con agua.","Rotos Is well and then here I was with my family. Maestro Maestro de surf en mi way around the fire. And then. Because of a all the angel. O Merino was a negocio discrimination class. No la A que tú me has hecho es no vari no rice to discrimine. No, But I put the Sheldon in. Hay estos holdings like that Phoenix con agua.",family;migration;education;agriculture
Antonio (Tony) Hernandez Rodriguez,[01;31;47;19],"Zion ha hecho show aguas con Whoa en We always things aceite en beginners and you you have more for the United today. Otro. Yo vivo that they got school en Learn your, um, you rights en fight for your eyes with in. De lo down. Take the long you get with Lindelof. ¿Venden? Ah, ah. Aquí pone. No, yo no.","Zion ha hecho show aguas con Whoa en We always things aceite en beginners and you you have more for the United today. Otro. Yo vivo that they got school en Learn your, um, you rights en fight for your eyes with in. De lo down. Take the long you get with Lindelof. ¿Venden? Ah, ah. Aquí pone. No, yo no.",education
Antonio (Tony) Hernandez Rodriguez,[01;32;35;09],Completamente. Okay.,Completely. Okay.,
Patricia McDaniel,[01;32;45;15],Okay. Correcto.,OK. Correct.,
Antonio (Tony) Hernandez Rodriguez,[01;32;46;24],"Ya hay esto. Tu About a mix is bring it full time. Intente hacer remember was born in Racing con City, Texas en Texas. No fue We are back to mouse away from away. Tu versión on you. And this is not ronderos because Jesus. De Mother and and and Joseph Curtis. Angel. Salem to go. Tu hijo. Tú sois de Children's Lives.","Ya hay esto. Tu About a mix is bring it full time. Intente hacer remember was born in Racing con City, Texas en Texas. No fue We are back to mouse away from away. Tu versión on you. And this is not ronderos because Jesus. De Mother and and and Joseph Curtis. Angel. Salem to go. Tu hijo. Tú sois de Children's Lives.",family;happiness
Antonio (Tony) Hernandez Rodriguez,[01;33;32;22],"Well, if that when some place in the staff de long time over there we did the weekend here forever. Jiggy Except simple. Yes.","Well, if that when some place in the staff de long time over there we did the weekend here forever. Jiggy Except simple. Yes.",
Antonio (Tony) Hernandez Rodriguez,[01;33;52;24],And and I put it to the best way.,And and I put it to the best way.,
Antonio (Tony) Hernandez Rodriguez,[01;33;59;15],O dentro to Riley and God. Jesus. When they need all. I O no you ask gil. Give you baskin en on. Then descanso mini questions rummy special de Holder que somos Seven years old school en Answers. We can always for the game of all.,O dentro to Riley and God. Jesus. When they need all. I O no you ask gil. Give you baskin en on. Then descanso mini questions rummy special de Holder que somos Seven years old school en Answers. We can always for the game of all.,education;recreation
Antonio (Tony) Hernandez Rodriguez,[01;34;40;23],Of the future life. Yo no. I never never did anything to be about grog or me o inicial y no hace más make sure. Right now. The only fifty errores son en junio del. MH nine en de they can say that I never always high. Y fui gonna say a world.,Of the future life. Yo no. I never never did anything to be about grog or me o inicial y no hace más make sure. Right now. The only fifty errores son en junio del. MH nine en de they can say that I never always high. Y fui gonna say a world.,conflict;family
Antonio (Tony) Hernandez Rodriguez,[01;35;25;06],"Of like that I never not to be ever. Yo no y no one. No mida where you know. Hey, no, Karen de Kamini. Y no hay respeto. That's a Jill in my on earth that difieren respecto. That's ya when I'm not respec to my yendo en canal base a en out. Yo no so ius mi ad turismo rising Michelle Commander I was to es I was put district with us.","Of like that I never not to be ever. Yo no y no one. No mida where you know. Hey, no, Karen de Kamini. Y no hay respeto. That's a Jill in my on earth that difieren respecto. That's ya when I'm not respec to my yendo en canal base a en out. Yo no so ius mi ad turismo rising Michelle Commander I was to es I was put district with us.",
Antonio (Tony) Hernandez Rodriguez,[01;36;10;24],Ourselves and travel. No I vivo. Es por el close to la ley O es Said Whitehouse o San Antonio o Santos.,Ourselves and travel. I don't live. It is because of the close to the law Or it is Said Whitehouse or San Antonio or Santos.,happiness
Antonio (Tony) Hernandez Rodriguez,[01;36;23;14],¿O no? Thanks to to happen. Omisión. Life is bring it up to Suárez.,¿O no? Thanks to to happen. Omisión. Life is bring it up to Suárez.,
Antonio (Tony) Hernandez Rodriguez,[01;36;30;26],Expande todas mis dudas.,Expand all my doubts.,
Patricia McDaniel,[01;36;34;02],Sino que yo. You think that that did it as mucho respect you for you. You need you es stranger in.,Sino que yo. You think that that did it as mucho respect you for you. You need you es stranger in.,
Antonio (Tony) Hernandez Rodriguez,[01;36;48;27],"Oh, nadie, nadie. A mí me I need to. Oh, yes, yes. You know. En New Weight Culture es tu muchacho. Por mis respec to de children. Don't respec to faders if they respect they respective because they got money from for me. Ron Armani go back to start. Around seis a la voz. But for high Simmons.","Oh, nadie, nadie. A mí me I need to. Oh, yes, yes. You know. En New Weight Culture es tu muchacho. Por mis respec to de children. Don't respec to faders if they respect they respective because they got money from for me. Ron Armani go back to start. Around seis a la voz. But for high Simmons.",recreation
Patricia McDaniel,[01;37;33;06],But but the idea for for the children. Acá.,But but the idea for for the children. Acá.,
Antonio (Tony) Hernandez Rodriguez,[01;37;42;25],"En México. Oh, yes, yes. Hay 15 de cáncer en The Windows diez.","In Mexico. Oh, yes, yes. There are 15 cancer in The Windows ten.",
Patricia McDaniel,[01;37;50;20],Inside the same stranger.,Inside the same stranger.,
Antonio (Tony) Hernandez Rodriguez,[01;37;55;12],"Yes, yes, yes. Snap so much. A.","Yes, yes, yes. Snap so much. A.",
Antonio (Tony) Hernandez Rodriguez,[01;38;02;17],Liberty. De la Mexican Mothers with Kids in.,Liberty. De la Mexican Mothers with Kids in.,family
Antonio (Tony) Hernandez Rodriguez,[01;38;16;09],Kitchen.,Kitchen.,
Antonio (Tony) Hernandez Rodriguez,[01;38;19;05],Invaders to quieren me away from trouble. Es así de del Carlos que no de de do de same thing. You know like anglo.,Invaders want me away from trouble. It's like Carlos that he doesn't do the same thing. You know like anglo.,
Antonio (Tony) Hernandez Rodriguez,[01;38;40;12],Kids. Pero dentro de ellos. Don't care.,Kids. But within them. Don't care.,
Antonio (Tony) Hernandez Rodriguez,[01;38;48;05],Sin like it Kit Mi money.,Sin like it Kit Mi money.,
Antonio (Tony) Hernandez Rodriguez,[01;38;53;19],"No me one. You know that un stop and that's que no more He wants to that many. No explanation, no, Nash. Si The Kid cosa sigo sin get from click and the end de faders de ángulo alpha de Motley de Job. Digan man in order to get to get. Demostrar que take it for this blog for them to take that point and break thinking about get wild going.","No me one. You know that un stop and that's que no more He wants to that many. No explanation, no, Nash. Si The Kid cosa sigo sin get from click and the end de faders de ángulo alpha de Motley de Job. Digan man in order to get to get. Demostrar que take it for this blog for them to take that point and break thinking about get wild going.",economy
Antonio (Tony) Hernandez Rodriguez,[01;39;32;29],Get drunk what happened they got Un error de carro. La banda. This becoming on the mexican American. SAME thing.,Get drunk what happened they got Un error de carro. La banda. This becoming on the mexican American. SAME thing.,
Patricia McDaniel,[01;39;48;15],De diez.,Of ten.,
Antonio (Tony) Hernandez Rodriguez,[01;39;51;02],Y es Because of the myself do. Every one de t get.,Y es Because of the myself do. Every one de t get.,
Antonio (Tony) Hernandez Rodriguez,[01;40;04;06],That es el halcón or Doug Riley. Yo no. But it's not that.,That es el halcón or Doug Riley. Yo no. But it's not that.,
Antonio (Tony) Hernandez Rodriguez,[01;40;16;01],"S the learning in the schools and this and that mexican. No. Si so they learn to be with learn to be free from the funda de almohada de mujer. No. Your streets. ¿What's you know if the father? ¿La que tuvo una especie de Sweet and everyone? Ellos eran. Digo, Dios, Don never never. Never use. Him one time En inglés.","S the learning in the schools and this and that mexican. No. Si so they learn to be with learn to be free from the funda de almohada de mujer. No. Your streets. ¿What's you know if the father? ¿La que tuvo una especie de Sweet and everyone? Ellos eran. Digo, Dios, Don never never. Never use. Him one time En inglés.",conflict;education;family
Antonio (Tony) Hernandez Rodriguez,[01;40;57;13],"Right here and run away from the Punisher. En En inglés like this. No tuve un mango dañarme. You know how to turn And that the point, Jimmy, encuentra un metals and scan. Un retiro en stop Very quick. En Only time and life. Le quitan todos los dones. Nice one to do something. I was. Down to that was holding up ton Steinberg.","Right here and run away from the Punisher. En En inglés like this. No tuve un mango dañarme. You know how to turn And that the point, Jimmy, encuentra un metals and scan. Un retiro en stop Very quick. En Only time and life. Le quitan todos los dones. Nice one to do something. I was. Down to that was holding up ton Steinberg.",conflict;labor
Antonio (Tony) Hernandez Rodriguez,[01;41;41;05],Y that to. Yes.,Y that to. Yes.,
Patricia McDaniel,[01;41;46;19],I dares a este. No hay sensación de That's good strong hispanic couch. Si to be very close to the respect de los videos.,I dares a este. No hay sensación de That's good strong hispanic couch. Si to be very close to the respect de los videos.,
Patricia McDaniel,[01;42;07;28],¿Y es que you feel de de trading es este Mexican American Chart?,And what do you feel about trading this Mexican American Chart?,
Antonio (Tony) Hernandez Rodriguez,[01;42;18;22],Yes.,Yes.,
Patricia McDaniel,[01;42;19;15],En.,In.,
Patricia McDaniel,[01;42;24;28],AM en Estados CR and I can you know some of the very really mexican cultural of an set up and even if los audios y te oigo taking para tu.,AM en Estados CR and I can you know some of the very really mexican cultural of an set up and even if los audios y te oigo taking para tu.,
Patricia McDaniel,[01;42;40;28],When you.,When you.,
Patricia McDaniel,[01;42;44;03],About us Debe venir con Cultural Events there and no.,About us Debe venir con Cultural Events there and no.,
Antonio (Tony) Hernandez Rodriguez,[01;42;50;05],No I think there.,No I think there.,
Antonio (Tony) Hernandez Rodriguez,[01;42;55;12],"There was only three families, you know and there and. In the job. So so much for muy cara a cara al big bunch people us and then some other within. Bueno. Each other.","There was only three families, you know and there and. In the job. So so much for muy cara a cara al big bunch people us and then some other within. Bueno. Each other.",economy
Antonio (Tony) Hernandez Rodriguez,[01;43;17;02],"Work and every day long as you know we need to town or or get to get like you said. ¿Cuál es la 5 de mayo o consisten en septiembre? ¿Un just let? Como digo, no vari no va like we say el leaders to say. Hay muy buena guía tu guía de Wynonna. No dudes dude, si no hay nadie en esta.","Work and every day long as you know we need to town or or get to get like you said. What is the 5th of May or does it consist of September? A just let? As I say, no vari no va like we say the leaders to say. There is a very good guide to your Wynonna guide. Do not hesitate, if there is no one in this.",
Antonio (Tony) Hernandez Rodriguez,[01;43;50;08],"No haré un remember because the last time I was in that just before. Dice Bueno, hay camarón service ninety six a night seven for for. Bueno, de cinco a 5 de mayo. Como los days moda no se mueven just a la etapa de Time the the de mercado family and the other one pass className pass and this penas si severo yo uno de o de que tú quieres tamales en just in the house con Pacino and they they will burn y tamales in the kids play, then you're not that, but there was no la pública do in thing.","I won't do a remember because the last time I was in that just before. He says Well, there is shrimp service ninety six a night seven for for. Well, from five to May 5. As the fashion days do not move just to the stage of Time the the market family and the other one pass className pass and this penalties if severe I one of or that you want tamales in just in the house with Pacino and they they will burn and tamales in the kids play, then you're not that, but there was no public thing.",economy;clothing;family
Antonio (Tony) Hernandez Rodriguez,[01;44;53;21],I was.,I was.,
Patricia McDaniel,[01;44;54;26],There. So there's a lot of that when the next door and started started.,There. So there's a lot of that when the next door and started started.,
Antonio (Tony) Hernandez Rodriguez,[01;45;02;24],Yeah.,Yeah.,
Patricia McDaniel,[01;45;04;04],"Mi original. ¿Oh, what is What about that was?","Mi original. ¿Oh, what is What about that was?",
Antonio (Tony) Hernandez Rodriguez,[01;45;10;27],That was a nineteen. Nineteen sixty seven as turn. Jayden together de labor Camps y en.,That was a nineteen. Nineteen sixty seven as turn. Jayden together de labor Camps y en.,recreation
Patricia McDaniel,[01;45;29;14],Calidad.,Quality.,
Antonio (Tony) Hernandez Rodriguez,[01;45;30;20],"De Sixteen September Sixteen en septiembre. Cuando hablas working en plan a world con el plan Five years de four sin over, there is the pictures fuera de a branch from the en frame, no en el tiempo a was work and say barber in farmers they call me and they just the application. Por eso mi.","From Sixteen September Sixteen in September. When you talk working en plan a world with the plan Five years of four without over, there is the pictures outside a branch from the en frame, no en el tiempo a was work and say barber in farmers they call me and they just the application . That's why my.",
Antonio (Tony) Hernandez Rodriguez,[01;46;01;28],Hermano van al hotel when they get here. You know they will camino en su mini y no tkm and the same as you know people.,Hermano van al hotel when they get here. You know they will camino en su mini y no tkm and the same as you know people.,
Antonio (Tony) Hernandez Rodriguez,[01;46;22;16],Harlem. Yo no.,Harlem. I don't.,
Antonio (Tony) Hernandez Rodriguez,[01;46;27;15],"Seasons en en All kinds. You know. Con el fiesta y no. A ese down en a kind of names. Caldwell Nisa, Ontario. Weiser. Caldwell, Napa Judge and then age on their even you can t used to be. And then Franklin. Larry came all will camps around. Remember. I think I did it under al mundo. And I want one are which came to meet it or anymore.","Seasons en en All kinds. You know. Con el fiesta y no. A ese down en a kind of names. Caldwell Nisa, Ontario. Weiser. Caldwell, Napa Judge and then age on their even you can t used to be. And then Franklin. Larry came all will camps around. Remember. I think I did it under al mundo. And I want one are which came to meet it or anymore.",crime;recreation
Antonio (Tony) Hernandez Rodriguez,[01;47;19;11],"Any more. Centralice la gestión. No veo que over here and corsage have the business en beer you know en mexicana way. Tú quieres vivir en. Hey, hey, Grab.","Any more. Centralize management. I don't see that over here and corsage have the business in beer you know in Mexican way. You want to live in. Hey, hey, Grab.",economy;food and drink;happiness
Antonio (Tony) Hernandez Rodriguez,[01;47;44;09],La idea. Maybe. Maybe we can get tu guía en tu fiesta. Si no en.,The idea. Maybe. Maybe we can get your guide at your party. If not in.,
Antonio (Tony) Hernandez Rodriguez,[01;47;54;26],"Right now. Everybody green. Si. Because that time I was going to school en learning. Asset to to all these people. Listen, it's very very easy to hear something like this and say. Yes, renguera later. No so hicieron think that you do it.","Right now. Everybody green. Si. Because that time I was going to school en learning. Asset to to all these people. Listen, it's very very easy to hear something like this and say. Yes, renguera later. No so hicieron think that you do it.",education
Antonio (Tony) Hernandez Rodriguez,[01;48;29;09],Where you think we're gonna be kingo over seis No.,Where you think we're gonna be kingo over seis No.,
Antonio (Tony) Hernandez Rodriguez,[01;48;38;22],Entonces later. Because si algo no fueron y whatever you gone is your business. You want to make the flow and you gonna have a dancing boys or singing wherever. Really want to go to die En en vivo en algunos premios. Yo no. Donde es You know and I have arte de yogurt Company más company en our favor en.,Entonces later. Because si algo no fueron y whatever you gone is your business. You want to make the flow and you gonna have a dancing boys or singing wherever. Really want to go to die En en vivo en algunos premios. Yo no. Donde es You know and I have arte de yogurt Company más company en our favor en.,economy;happiness;conflict
Antonio (Tony) Hernandez Rodriguez,[01;49;19;10],"Puede money for some boys. We had a remember. Son mini outfits de my way like to get in my name con spider santa. Oh, yeah. Señor. Contribute with one so. Have no many. Tu, tu, tu to build for the gays en uno en en from all love You know women mexican women Déjame make the best de best China Puebla a dress en AM Simmons simple.","Puede money for some boys. We had a remember. Son mini outfits de my way like to get in my name con spider santa. Oh, yeah. Señor. Contribute with one so. Have no many. Tu, tu, tu to build for the gays en uno en en from all love You know women mexican women Déjame make the best de best China Puebla a dress en AM Simmons simple.",family;happiness;clothing
Patricia McDaniel,[01;50;03;18],Costurera.,Seamstress.,
Antonio (Tony) Hernandez Rodriguez,[01;50;05;06],"¿A costurera y me dice y esto? Comenzamos a a poner together tu vida y luego, oh, esto fue como three months before you now que comenzamos y luego siguió viniendo gente N y comenzó a entrar. Cada pueblo que mencioné ahorita Kaiser Nissan.","Go to the seamstress and tell me what about this? We started putting your life together and then, oh, this was like three months before you now we started and then N people kept coming and started coming in. Every town I mentioned now is Kaiser Nissan.",
Patricia McDaniel,[01;50;34;19],Los campos de estudio.,The fields of study.,agriculture
Antonio (Tony) Hernandez Rodriguez,[01;50;36;16],"Hicieron una flota y yo Down to the city main en Es que fue that was willing to you. Cuando doy prepare Google Act con. A chance to present our mexican collection was in this a rey de muy, muy bueno. Bring true town. Muy bueno y. First thing. Oh, everybody. Plan class. And we have that.","They made a fleet and I Down to the city main in Es que fue that was willing to you. When I give prepare Google Act with. A chance to present our Mexican collection was in this a king of very, very good. Bring true town. Very good and. First thing. Oh, everybody. Class plan. And we have that.",education
Antonio (Tony) Hernandez Rodriguez,[01;51;25;18],¡Great! And then we fiesta We Madrid. We make it over there and one.,¡Great! And then we fiesta We Madrid. We make it over there and one.,
Antonio (Tony) Hernandez Rodriguez,[01;51;35;02],"Used to be the Cyrus robots and Caldwell. And then we had a seis way store Nuevo serving spacing between the park. So. We. We have people selling. Oh, tamales. That stands over the big space for Déjense en a. Bueno, We're going through here. Round o and now ring probably. More les you know the wind through and then we need to keep.","Used to be the Cyrus robots and Caldwell. And then we had a seis way store Nuevo serving spacing between the park. So. We. We have people selling. Oh, tamales. That stands over the big space for Déjense en a. Bueno, We're going through here. Round o and now ring probably. More les you know the wind through and then we need to keep.",
Antonio (Tony) Hernandez Rodriguez,[01;52;22;00],Leaders. It's useless. Let's get this. This. Float up there and we put everything we can around. This place before. Les enseñé everything on. Okay. And the stage. Everybody. Have you know the de anglos people who ir to help you. Debo ver en es que nos que que unir matri got a trailer ver en I got viure. Okay. So I was one of the programs.,Leaders. It's useless. Let's get this. This. Float up there and we put everything we can around. This place before. Les enseñé everything on. Okay. And the stage. Everybody. Have you know the de anglos people who ir to help you. Debo ver en es que nos que que unir matri got a trailer ver en I got viure. Okay. So I was one of the programs.,education
Antonio (Tony) Hernandez Rodriguez,[01;53;09;03],Vamos a a o. No.,Let's go to or. No.,
Antonio (Tony) Hernandez Rodriguez,[01;53;17;10],¡Salió en The First One el equipo y dice No sé de qué va el uso de WhatsApp en mi WhatsApp profesional que no!,"The team came out in The First One and says I don't know what the use of WhatsApp is about in my professional WhatsApp, no!",
Antonio (Tony) Hernandez Rodriguez,[01;53;32;28],"No vale, no me la chuck All these things trajeron mi viejo. Well. Anyway uh, de start the next day di the news media coming.","No vale, no me la chuck All these things trajeron mi viejo. Well. Anyway uh, de start the next day di the news media coming.",
Antonio (Tony) Hernandez Rodriguez,[01;53;53;27],Out there and now de tu alcance. Picture alcance. And then de they Rich Man de Tommy de The Way over Seven thousand Quiebra en.,Out there and now de tu alcance. Picture alcance. And then de they Rich Man de Tommy de The Way over Seven thousand Quiebra en.,
Patricia McDaniel,[01;54;12;03],El después de First One.,The one after First One.,
Antonio (Tony) Hernandez Rodriguez,[01;54;14;26],And we continue a. I don't need for five years. Si. And to have to five years lleno. My Business school so 21 de hoy no es ni aunque parezcan one guys fun California.,And we continue a. I don't need for five years. Si. And to have to five years lleno. My Business school so 21 de hoy no es ni aunque parezcan one guys fun California.,economy;education
Unknown,[01;54;40;07],Se llamaba Raúl.,His name was Raúl.,
Antonio (Tony) Hernandez Rodriguez,[01;54;44;00],"Ramos. I was I was with the in palomino is to over en California. En California. Ya. Thank you. Es un sacramento. I Pero en tu to help me and I said that I think about to be able to try to do inici. Except give you en el país here in there SA1 tiroteo en un giga to get in the first Un email o unos auténticos desconocidos en I was very, very place, but the second year.","Ramos. I was I was with the in palomino is to over en California. En California. Ya. Thank you. Es un sacramento. I Pero en tu to help me and I said that I think about to be able to try to do inici. Except give you en el país here in there SA1 tiroteo en un giga to get in the first Un email o unos auténticos desconocidos en I was very, very place, but the second year.",conflict
Antonio (Tony) Hernandez Rodriguez,[01;55;27;29],And the people don van a cooperar with him. Yo no me en el en ese we want to. And then they want to.,And the people don van a cooperar with him. Yo no me en el en ese we want to. And then they want to.,
Antonio (Tony) Hernandez Rodriguez,[01;55;45;06],Little shower. Here.,Little shower. Here.,
Antonio (Tony) Hernandez Rodriguez,[01;55;53;04],"De Target de Was. Sino de -11. I I got it. But y dan really want to put it Gwynn back. Inglés En en un muy caro, Hong Kong agarró con covid y este dinero está en marcha.","From Target de Was. But -11. I I got it. But they really want to put it Gwynn back. English In a very expensive, Hong Kong caught with covid and this money is going.",
Patricia McDaniel,[01;56;21;24],Debajo de West Wall Street View 16.,Below West Wall Street View 16.,
Antonio (Tony) Hernandez Rodriguez,[01;56;30;21],Ve bien.,Looks good.,
Patricia McDaniel,[01;56;34;01],A mis. Leads en business a mi What to you feel about How the future Wait for the next time de su chico nuevo de.,A mis. Leads en business a mi What to you feel about How the future Wait for the next time de su chico nuevo de.,economy
Antonio (Tony) Hernandez Rodriguez,[01;56;51;05],Hace de de It's good. It's good. For the next que no me en euros o organ en And the state of running Washington bikes like schooling and the end of the next week. Don izquierda a de anglo bosses about the day get to work and de este work der um cristo much if they get pays fixes les desde standard antiguo and they will be good a oportunidad.,Hace de de It's good. It's good. For the next que no me en euros o organ en And the state of running Washington bikes like schooling and the end of the next week. Don izquierda a de anglo bosses about the day get to work and de este work der um cristo much if they get pays fixes les desde standard antiguo and they will be good a oportunidad.,economy
Antonio (Tony) Hernandez Rodriguez,[01;57;45;15],"Y déjame que te enseñe. Escuche esto for five years. Probably for race. Lleno de. En tanto like that and but first James even to the right now. Even te han hecho caer just long. Si no un ingles de Ben. Good job to the the anglo don't like de congre. Si so I say with education more opportunities the world vino no leg en el future and more more chance for the way to the next gen dice no que sea hoy sin el schools vez, si no lo que.","Y déjame que te enseñe. Escuche esto for five years. Probably for race. Lleno de. En tanto like that and but first James even to the right now. Even te han hecho caer just long. Si no un ingles de Ben. Good job to the the anglo don't like de congre. Si so I say with education more opportunities the world vino no leg en el future and more more chance for the way to the next gen dice no que sea hoy sin el schools vez, si no lo que.",economy;education
Antonio (Tony) Hernandez Rodriguez,[01;58;46;00],Next En Anglos State of Puri no es en México.,Next In Anglos State of Puri is not in Mexico.,
Patricia McDaniel,[01;58;53;08],"En México, en American People will be able to hold together.","En México, en American People will be able to hold together.",
Antonio (Tony) Hernandez Rodriguez,[01;58;59;02],"Oh, yes, yes, yes.","Oh, yes, yes, yes.",
Patricia McDaniel,[01;59;03;07],I que los tenía.,I had them.,
Antonio (Tony) Hernandez Rodriguez,[01;59;05;07],"Well, I get los if.","Well, I get los if.",
Antonio (Tony) Hernandez Rodriguez,[01;59;14;18],Soy el que en it lost la am here today en mi.,I am the one who in it lost the am here today in me.,
Antonio (Tony) Hernandez Rodriguez,[01;59;23;29],Mejor amigo es Mike Kids Wonder o nos matches sido mío Kids Hoy todos van a Coach de Kids de inglés. No hemos nacido en en en las de Somebody shows with all this not all about it college en practice. Si el Mister buena. Si.,"Best friend is Mike Kids Wonder or no matches been mine Kids Today everyone goes to English Kids Coach. We were not born in Somebody shows with all this not all about it college in practice. Yes, the Mister is good. Yeah.",
Patricia McDaniel,[01;59;51;29],"O sea, una dice somebody o brings Te Ebenezer.","O sea, one says somebody o brings Te Ebenezer.",
Antonio (Tony) Hernandez Rodriguez,[02;00;03;07],"Y es well es happening is happening. They they bring vino. La it like this Janet Canales brings dos but for music musicians. You know a to to show México en vivo Los giros en If if you get out a chance to talk to this Gilberto Flores de los dos Gilberto en cover One you are Maybe you. He aquí, he matado gente en en el ha hecho gay en Because of time Richard Richards con if it down because it rings the music de plays around around.","Y es well es happening is happening. They they bring vino. La it like this Janet Canales brings dos but for music musicians. You know a to to show México en vivo Los giros en If if you get out a chance to talk to this Gilberto Flores de los dos Gilberto en cover One you are Maybe you. He aquí, he matado gente en en el ha hecho gay en Because of time Richard Richards con if it down because it rings the music de plays around around.",culture
Antonio (Tony) Hernandez Rodriguez,[02;00;58;27],"Verónica Castro, You know that you de chi chi son de Chicago o el 2016 One so de la Harmony and the people want You know what time is a shoulder sixteen. You know a tickets.","Verónica Castro, You know that you de chi chi son de Chicago o el 2016 One so de la Harmony and the people want You know what time is a shoulder sixteen. You know a tickets.",family
Patricia McDaniel,[02;01;21;09],"Gilberto Gilberto Flores dice Bueno, los dos.","Gilberto Gilberto Flores says Well, both.",
